Date,Close
2016-12-23 下午03:16:00,11.44
2016-12-27 下午03:16:00,11.99
2016-12-28 下午03:16:00,12.95
2016-12-29 下午03:16:00,13.37
2016-12-30 下午03:16:00,14.04
2017-1-3 下午03:16:00,12.85
2017-1-4 下午03:16:00,11.85
2017-1-5 下午03:16:00,11.67
2017-1-6 下午03:16:00,11.32
2017-1-9 下午03:16:00,11.56
2017-1-10 下午03:16:00,11.49
2017-1-11 下午03:16:00,11.26
2017-1-12 下午03:16:00,11.54
2017-1-13 下午03:16:00,11.23
2017-1-17 下午03:16:00,11.87
2017-1-18 下午03:16:00,12.48
2017-1-19 下午03:16:00,12.78
2017-1-20 下午03:16:00,11.54
2017-1-23 下午03:16:00,11.77
2017-1-24 下午03:16:00,11.07
2017-1-25 下午03:16:00,10.81
2017-1-26 下午03:16:00,10.63
2017-1-27 下午03:16:00,10.58
2017-1-30 下午03:16:00,11.88
2017-1-31 下午03:16:00,11.99
2017-2-1 下午03:16:00,11.81
2017-2-2 下午03:16:00,11.93
2017-2-3 下午03:16:00,10.97
2017-2-6 下午03:16:00,11.37
2017-2-7 下午03:16:00,11.29
2017-2-8 下午03:16:00,11.45
2017-2-9 下午03:16:00,10.88
2017-2-10 下午03:16:00,10.85
2017-2-13 下午03:16:00,11.07
2017-2-14 下午03:16:00,10.74
2017-2-15 下午03:16:00,11.97
2017-2-16 下午03:16:00,11.76
2017-2-17 下午03:16:00,11.49
2017-2-21 下午03:16:00,11.57
2017-2-22 下午03:16:00,11.74
2017-2-23 下午03:16:00,11.71
2017-2-24 下午03:16:00,11.47
2017-2-27 下午03:16:00,12.09
2017-2-28 下午03:16:00,12.92
2017-3-1 下午03:16:00,12.54
2017-3-2 下午03:16:00,11.81
2017-3-3 下午03:16:00,10.96
2017-3-6 下午03:16:00,11.24
2017-3-7 下午03:16:00,11.45
2017-3-8 下午03:16:00,11.86
2017-3-9 下午03:16:00,12.3
2017-3-10 下午03:16:00,11.66
2017-3-13 下午03:16:00,11.35
2017-3-14 下午03:16:00,12.3
2017-3-15 下午03:16:00,11.63
2017-3-16 下午03:16:00,11.21
2017-3-17 下午03:16:00,11.28
2017-3-20 下午03:16:00,11.34
2017-3-21 下午03:16:00,12.47
2017-3-22 下午03:16:00,12.81
2017-3-23 下午03:16:00,13.12
2017-3-24 下午03:16:00,12.96
2017-3-27 下午03:16:00,12.5
2017-3-28 下午03:16:00,11.53
2017-3-29 下午03:16:00,11.42
2017-3-30 下午03:16:00,11.54
2017-3-31 下午03:16:00,12.37
2017-4-3 下午03:16:00,12.38
2017-4-4 下午03:16:00,11.79
2017-4-5 下午03:16:00,12.89
2017-4-6 下午03:16:00,12.39
2017-4-7 下午03:16:00,12.87
2017-4-10 下午03:16:00,14.05
2017-4-11 下午03:16:00,15.07
2017-4-12 下午03:16:00,15.77
2017-4-13 下午03:16:00,15.96
2017-4-17 下午03:16:00,14.66
2017-4-18 下午03:16:00,14.42
2017-4-19 下午03:16:00,14.93
2017-4-20 下午03:16:00,14.15
2017-4-21 下午03:16:00,14.63
2017-4-24 下午03:16:00,10.84
2017-4-25 下午03:16:00,10.76
2017-4-26 下午03:16:00,10.85
2017-4-27 下午03:16:00,10.36
2017-4-28 下午03:16:00,10.82
2017-5-1 下午03:16:00,10.11
2017-5-2 下午03:16:00,10.59
2017-5-3 下午03:16:00,10.68
2017-5-4 下午03:16:00,10.46
2017-5-5 下午03:16:00,10.57
2017-5-8 下午03:16:00,9.77
2017-5-9 下午03:16:00,9.96
2017-5-10 下午03:16:00,10.21
2017-5-11 下午03:16:00,10.6
2017-5-12 下午03:16:00,10.4
2017-5-15 下午03:16:00,10.42
2017-5-16 下午03:16:00,10.65
2017-5-17 下午03:16:00,15.59
