Date,Close
2017-2-16 下午04:00:00,36.19
2017-2-17 下午04:00:00,35.99
2017-2-21 下午04:00:00,36.23
2017-2-22 下午04:00:00,35.68
2017-2-23 下午04:00:00,35.83
2017-2-24 下午04:00:00,35.49
2017-2-27 下午04:00:00,35.8
2017-2-28 下午04:00:00,35.69
2017-3-1 下午04:00:00,36.41
2017-3-2 下午04:00:00,36.06
2017-3-3 下午04:00:00,35.99
2017-3-6 下午04:00:00,36.08
2017-3-7 下午04:00:00,35.76
2017-3-8 下午04:00:00,34.83
2017-3-9 下午04:00:00,35.06
2017-3-10 下午04:00:00,35.01
2017-3-13 下午04:00:00,35.01
2017-3-14 下午04:00:00,34.62
2017-3-15 下午04:00:00,35.39
2017-3-16 下午04:00:00,35.14
2017-3-17 下午04:00:00,34.9
2017-3-20 下午04:00:00,34.87
2017-3-21 下午04:00:00,34.6
2017-3-22 下午04:00:00,34.56
2017-3-23 下午04:00:00,34.42
2017-3-24 下午04:00:00,34.28
2017-3-27 下午04:00:00,34.12
2017-3-28 下午04:00:00,34.6
2017-3-29 下午04:00:00,35.08
2017-3-30 下午04:00:00,35.07
2017-3-31 下午04:00:00,34.95
2017-4-3 下午04:00:00,34.89
2017-4-4 下午04:00:00,35.15
2017-4-5 下午04:00:00,35.03
2017-4-6 下午04:00:00,35.32
2017-4-7 下午04:00:00,35.18
2017-4-10 下午04:00:00,35.45
2017-4-11 下午04:00:00,35.45
2017-4-12 下午04:00:00,35.3
2017-4-13 下午04:00:00,34.66
2017-4-17 下午04:00:00,34.73
2017-4-18 下午04:00:00,34.41
2017-4-19 下午04:00:00,33.9
2017-4-20 下午04:00:00,34.07
2017-4-21 下午04:00:00,33.9
2017-4-24 下午04:00:00,34.1
2017-4-25 下午04:00:00,34.39
2017-4-26 下午04:00:00,34.27
2017-4-27 下午04:00:00,33.9
2017-4-28 下午04:00:00,33.92
2017-5-1 下午04:00:00,33.83
2017-5-2 下午04:00:00,33.66
2017-5-3 下午04:00:00,33.75
2017-5-4 下午04:00:00,33.13
2017-5-5 下午04:00:00,33.66
2017-5-8 下午04:00:00,33.9
2017-5-9 下午04:00:00,33.62
2017-5-10 下午04:00:00,34.06
2017-5-11 下午04:00:00,33.99
2017-5-12 下午04:00:00,33.88
2017-5-15 下午04:00:00,34.14
2017-5-16 下午04:00:00,33.97
2017-5-17 下午04:00:00,33.64
2017-5-18 下午04:00:00,33.63
2017-5-19 下午04:00:00,34.04
2017-5-22 下午04:00:00,33.97
2017-5-23 下午04:00:00,34.05
2017-5-24 下午04:00:00,33.87
2017-5-25 下午04:00:00,33.25
2017-5-26 下午04:00:00,33.31
2017-5-30 下午04:00:00,32.86
2017-5-31 下午04:00:00,32.72
2017-6-1 下午04:00:00,32.92
2017-6-2 下午04:00:00,32.55
2017-6-5 下午04:00:00,32.6
2017-6-6 下午04:00:00,32.99
2017-6-7 下午04:00:00,32.53
2017-6-8 下午04:00:00,32.43
2017-6-9 下午04:00:00,33.21
2017-6-12 下午04:00:00,33.45
2017-6-13 下午04:00:00,33.7
2017-6-14 下午04:00:00,33.09
2017-6-15 下午04:00:00,32.84
2017-6-16 下午04:00:00,33.15
2017-6-19 下午04:00:00,32.94
2017-6-20 下午04:00:00,32.52
2017-6-21 下午04:00:00,32
2017-6-22 下午04:00:00,31.98
2017-6-23 下午04:00:00,32.19
2017-6-26 下午04:00:00,32.12
2017-6-27 下午04:00:00,32.07
2017-6-28 下午04:00:00,32.24
2017-6-29 下午04:00:00,32.32
2017-6-30 下午04:00:00,32.46
2017-7-3 下午04:00:00,33.09
2017-7-5 下午04:00:00,32.42
2017-7-6 下午04:00:00,32.06
2017-7-7 下午04:00:00,32.01
2017-7-10 下午04:00:00,32.11
2017-7-11 下午04:00:00,32.28
2017-7-12 下午04:00:00,32.38
2017-7-13 下午04:00:00,32.51
2017-7-14 下午04:00:00,32.7
2017-7-17 下午04:00:00,32.66
2017-7-18 下午04:00:00,32.51
2017-7-19 下午04:00:00,32.98
2017-7-20 下午04:00:00,32.88
2017-7-21 下午04:00:00,32.56
2017-7-24 下午04:00:00,32.49
2017-7-25 下午04:00:00,32.91
2017-7-26 下午04:00:00,32.94
2017-7-27 下午04:00:00,33.28
2017-7-28 下午04:00:00,33.24
2017-7-31 下午04:00:00,33.31
2017-8-1 下午04:00:00,33.31
2017-8-2 下午04:00:00,33.18
2017-8-3 下午04:00:00,32.72
2017-8-4 下午04:00:00,32.82
2017-8-7 下午04:00:00,32.57
2017-8-8 下午04:00:00,32.49
2017-8-9 下午04:00:00,32.53
2017-8-10 下午04:00:00,32.18
2017-8-11 下午04:00:00,31.97
2017-8-14 下午04:00:00,31.88
2017-8-15 下午04:00:00,31.76
2017-8-16 下午04:00:00,31.45
2017-8-17 下午04:00:00,31.01
2017-8-18 下午04:00:00,31.16
2017-8-21 下午04:00:00,31
2017-8-22 下午04:00:00,31.21
2017-8-23 下午04:00:00,31.34
2017-8-24 下午04:00:00,31.36
2017-8-25 下午04:00:00,31.5
2017-8-28 下午04:00:00,31.36
2017-8-29 下午04:00:00,31.32
2017-8-30 下午04:00:00,31.34
2017-8-31 下午04:00:00,31.49
2017-9-1 下午04:00:00,31.79
2017-9-5 下午04:00:00,31.97
2017-9-6 下午04:00:00,32.49
2017-9-7 下午04:00:00,32.55
2017-9-8 下午04:00:00,32.2
2017-9-11 下午04:00:00,32.51
2017-9-12 下午04:00:00,32.71
2017-9-13 下午04:00:00,33.12
2017-9-14 下午04:00:00,33.28
2017-9-15 下午04:00:00,32.92
2017-9-18 下午04:00:00,33.06
2017-9-19 下午04:00:00,33.2
2017-9-20 下午04:00:00,33.42
2017-9-21 下午04:00:00,33.43
2017-9-22 下午04:00:00,33.6
2017-9-25 下午04:00:00,34.09
2017-9-26 下午04:00:00,34.07
2017-9-27 下午04:00:00,34.22
2017-9-28 下午04:00:00,34.24
2017-9-29 下午04:00:00,34.24
2017-10-2 下午04:00:00,34.23
2017-10-3 下午04:00:00,34.2
2017-10-4 下午04:00:00,34.17
2017-10-5 下午04:00:00,34.33
2017-10-6 下午04:00:00,34.03
2017-10-9 下午04:00:00,34.1
2017-10-10 下午04:00:00,34.14
2017-10-11 下午04:00:00,34.22
2017-10-12 下午04:00:00,34.09
2017-10-13 下午04:00:00,34.07
2017-10-16 下午04:00:00,34.15
2017-10-17 下午04:00:00,34.17
2017-10-18 下午04:00:00,33.92
2017-10-19 下午04:00:00,33.82
2017-10-20 下午04:00:00,33.89
2017-10-23 下午04:00:00,33.71
2017-10-24 下午04:00:00,33.78
2017-10-25 下午04:00:00,33.54
2017-10-26 下午04:00:00,33.61
2017-10-27 下午04:00:00,33.67
2017-10-30 下午04:00:00,33.85
2017-10-31 下午04:00:00,33.96
2017-11-1 下午04:00:00,34.34
2017-11-2 下午04:00:00,34.24
2017-11-3 下午04:00:00,34.34
2017-11-6 下午04:00:00,35.13
2017-11-7 下午04:00:00,35.08
2017-11-8 下午04:00:00,34.91
2017-11-9 下午04:00:00,35.02
2017-11-10 下午04:00:00,34.83
2017-11-13 下午04:00:00,34.63
2017-11-14 下午04:00:00,34.07
2017-11-15 下午04:00:00,33.69
2017-11-16 下午04:00:00,33.55
2017-11-17 下午04:00:00,33.72
2017-11-20 下午04:00:00,33.64
2017-11-21 下午04:00:00,33.71
2017-11-22 下午04:00:00,33.85
2017-11-24 下午04:00:00,33.94
2017-11-27 下午04:00:00,33.6
2017-11-28 下午04:00:00,33.85
2017-11-29 下午04:00:00,34.04
2017-11-30 下午04:00:00,34.55
2017-12-1 下午04:00:00,34.84
2017-12-4 下午04:00:00,34.83
2017-12-5 下午04:00:00,34.67
2017-12-6 下午04:00:00,34.23
2017-12-7 下午04:00:00,34.33
2017-12-8 下午04:00:00,34.64
2017-12-11 下午04:00:00,34.89
2017-12-12 下午04:00:00,34.8
2017-12-13 下午04:00:00,34.74
2017-12-14 下午04:00:00,34.62
2017-12-15 下午04:00:00,34.36
2017-12-18 下午04:00:00,34.63
2017-12-19 下午04:00:00,34.67
2017-12-20 下午04:00:00,35.17
2017-12-21 下午04:00:00,35.91
2017-12-22 下午04:00:00,35.99
2017-12-26 下午04:00:00,36.3
2017-12-27 下午04:00:00,36.18
2017-12-28 下午04:00:00,36.24
2017-12-29 下午04:00:00,36.13
2018-1-2 下午04:00:00,36.73
2018-1-3 下午04:00:00,37.28
2018-1-4 下午04:00:00,37.5
2018-1-5 下午04:00:00,37.49
2018-1-8 下午04:00:00,37.71
2018-1-9 下午04:00:00,37.62
2018-1-10 下午04:00:00,37.57
2018-1-11 下午04:00:00,38.34
2018-1-12 下午04:00:00,38.71
2018-1-16 下午04:00:00,38.22
2018-1-17 下午04:00:00,38.56
2018-1-18 下午04:00:00,38.24
2018-1-19 下午04:00:00,38.19
2018-1-22 下午04:00:00,39.02
2018-1-23 下午04:00:00,38.96
2018-1-24 下午04:00:00,38.85
2018-1-25 下午04:00:00,38.55
2018-1-26 下午04:00:00,38.76
2018-1-29 下午04:00:00,38.17
2018-1-30 下午04:00:00,37.4
2018-1-31 下午04:00:00,37.42
2018-2-1 下午04:00:00,37.81
2018-2-2 下午04:00:00,36.23
2018-2-5 下午04:00:00,34.71
2018-2-6 下午04:00:00,34.99
